Engineering;[21, 22, 23];8190632.82222;9585175.11;14032944.86
Engineering;[22, 23];8183468.94231;9514712.919;14067671.905
Engineering;[22, 23, 24];8268885.13295;9860825.413;14988658.67
Engineering;[23, 24];11665680.5125;12523006.85;16352984.13
Engineering;[23, 24, 25];11665680.5125;12523006.85;16352984.13
Engineering;[24, 25];11665680.5125;12523006.85;16352984.13
Engineering;[24, 25, 26];11665680.5125;12523006.85;16352984.13
Engineering;[25, 26, 27];7735584.8855;8172033.969;16110153.9458
Engineering;[26, 27];7735584.8855;8172033.969;16110153.9458
Engineering;[26, 27, 28];7735584.8855;8172033.969;16110153.9458
Engineering;[27, 28];7735584.8855;8172033.969;16110153.9458
Engineering;[27, 28, 29];7735584.8855;8172033.969;16110153.9458
Human Resources;[8, 9, 10];298370.286336;363948.2968;1096317.1072
Human Resources;[9, 10];298370.286336;363948.2968;1096317.1072
Human Resources;[9, 10, 11];300921.048128;371455.2432;995911.51962
Human Resources;[10, 11];300921.048128;371455.2432;995911.51962
Human Resources;[10, 11, 12];439147.898378;581500.8838;1212128.567
Human Resources;[11, 12];442911.24;584670.5621;1212128.567
Human Resources;[11, 12, 13];526762.697232;708203.2561;1633988.5564
Human Resources;[12, 13];596667.2137;808552.9166;1759834.8528
Human Resources;[12, 13, 14];650561.054164;961008.5785;2014775.994
Human Resources;[13, 14];989919.93201;1242212.007;2435167.151
Human Resources;[13, 14, 15];1115826.20974;1417449.18;3002962.8704
Human Resources;[14, 15];1427854.25928;1854526.045;3551163.6656
Human Resources;[14, 15, 16];1729612.09384;2255448.489;4666262.6362
Human Resources;[15, 16];2379414.57636;2991875.875;5407732.192
Human Resources;[15, 16, 17];2380113.90304;2994356.531;5416139.8272
Human Resources;[16, 17];2997000.13182;3566667.79;6083341.8336
Human Resources;[16, 17, 18];3209647.48625;3947424.9705;7310092.1445
Human Resources;[17, 18];5479958.33006;6513018.303;10340846.722
Human Resources;[17, 18, 19];5916066.495;6992543.988;12226792.51
Human Resources;[18, 19];5920292.1204;6992543.988;12241926.69
Human Resources;[18, 19, 20];5916066.495;6992543.988;12226792.51
Human Resources;[19, 20];6890007.45661;7846911.582;13378801.619
Human Resources;[19, 20, 21];6890007.45661;7846911.582;13378801.619
Human Resources;[20, 21, 22];8534726.5583;10316887.0;21783323.73
Human Resources;[21, 22];9095935.2328;10737174.87;22308188.722
Human Resources;[21, 22, 23];9374312.45665;11189783.105;23318228.84
Human Resources;[22, 23];9374312.45665;11189783.105;23318228.84
Human Resources;[22, 23, 24];9743010.14595;11697622.02;23279008.021
Human Resources;[23, 24];22724582.4892;23197182.19;23269916.262
Human Resources;[23, 24, 25];22724582.4892;23197182.19;23269916.262
Marketing - B2B;[8, 9, 10];538300.64826;552621.0815;612089.0855
Marketing - B2B;[9, 10];538300.64826;552621.0815;612089.0855
Marketing - B2B;[9, 10, 11];372305.08224;448772.4;853136.4145
Marketing - B2B;[10, 11];372305.08224;448772.4;853136.4145
Marketing - B2B;[10, 11, 12];447707.6499;556314.1549;1037900.414
Marketing - B2B;[11, 12];447536.0813;556314.1549;1046307.6314
Marketing - B2B;[11, 12, 13];536635.96145;705082.6119;1355416.647
Marketing - B2B;[12, 13];568497.2564;753234.4668;1503451.006
Marketing - B2B;[12, 13, 14];644793.448368;918564.4534;1914739.6034
Marketing - B2B;[13, 14];1063192.20152;1227864.888;2354213.4482
Marketing - B2B;[13, 14, 15];1146627.8687;1397800.926;2535478.72
Marketing - B2B;[14, 15];1463356.28196;1671680.45;3069073.0672
Marketing - B2B;[14, 15, 16];1698915.59441;2281075.181;5030147.6931
Marketing - B2B;[15, 16];2354372.61253;2854116.6585;5970167.5415
Marketing - B2B;[15, 16, 17];2356224.45835;2863368.212;6165145.8707
Marketing - B2B;[16, 17];2905351.8658;3409602.162;6901668.6778
Marketing - B2B;[16, 17, 18];3033784.62872;3829107.8535;7945335.538
Marketing - B2B;[17, 18];4809843.27036;5495726.086;11366161.712
Marketing - B2B;[17, 18, 19];5050260.56965;5845489.012;10748780.42
Marketing - B2B;[18, 19];4999316.2108;5638094.487;10318623.137
Marketing - B2B;[18, 19, 20];4999316.2108;5638094.487;10318623.137
Marketing - B2B;[19, 20];5886244.187;7119373.977;9706748.72
Marketing - B2B;[19, 20, 21];6023124.5735;7217177.9445;10607602.694
Marketing - B2B;[20, 21, 22];17186393.9604;18550985.805;21528989.47
Marketing - B2B;[21, 22];17186393.9604;18550985.805;21528989.47
